Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S4484,16,71.6,53.9,48.5,2.3,1
S4485,15,44.2,30.2,41.0,8.5,1
S4486,16,54.9,71.1,71.4,5.6,1
S4487,17,56.6,73.3,68.9,2.2,1
S4488,16,66.8,83.7,70.4,4.1,1
S4489,16,48.1,63.9,68.2,5.2,1
S4490,17,73.7,54.5,64.2,8.4,1
S4491,15,77.8,69.7,57.1,2.8,1
S4492,16,45.2,69.9,71.2,7.0,0
S4493,16,52.6,80.9,83.4,7.8,1
S4494,17,52.0,57.4,59.0,3.7,0
S4495,15,99.5,55.7,52.8,4.4,1
S4496,16,53.6,48.0,51.4,2.9,1
S4497,17,85.2,65.5,54.6,4.6,0
S4498,16,41.0,36.3,67.4,4.9,0
S4499,18,45.2,68.9,39.3,6.3,0
S4500,17,49.7,66.2,70.3,7.2,1
S4501,15,47.3,66.2,72.7,3.5,0
S4502,15,56.0,59.9,43.4,1.1,1
S4503,15,49.4,79.5,53.2,5.0,1
S4504,15,47.7,70.2,66.0,5.6,1
S4505,16,77.4,49.5,63.3,5.5,0
S4506,16,78.4,49.8,71.2,4.3,1
S4507,15,74.2,45.7,63.3,5.2,0
S4508,15,67.9,65.7,80.2,8.0,1
S4509,15,61.4,44.0,61.1,5.8,1
S4510,16,52.5,73.2,53.2,4.3,1
S4511,15,45.7,76.5,52.2,4.0,0
S4512,15,65.4,45.7,73.8,4.7,1
S4513,18,42.4,55.4,65.4,8.3,1
S4514,18,45.1,58.2,72.6,4.6,0
S4515,15,77.3,70.4,72.4,5.0,1
S4516,17,88.5,80.5,40.8,4.0,1
S4517,15,65.9,34.4,51.3,7.2,0
S4518,18,76.6,53.5,52.8,8.9,1
S4519,17,56.3,54.3,55.2,5.9,0
S4520,17,39.9,38.4,60.0,5.2,0
S4521,15,69.2,51.2,77.0,5.1,1
S4522,18,68.5,64.0,79.4,0.2,1
S4523,18,61.1,54.1,61.5,6.5,1
S4524,17,56.4,36.4,62.0,5.3,1
S4525,15,74.4,98.2,56.5,5.9,1
S4526,16,45.2,61.7,66.1,3.6,0
S4527,16,48.4,59.6,67.4,4.2,1
S4528,18,44.9,42.6,74.7,4.2,1
S4529,16,61.3,61.6,74.6,7.0,0
S4530,18,43.7,55.7,37.4,4.2,1
S4531,18,49.7,31.6,63.2,9.2,1
S4532,18,49.4,43.0,81.6,5.9,1
S4533,16,56.1,69.1,59.7,2.4,1
S4534,18,37.7,85.2,78.7,4.7,1
S4535,17,61.3,63.1,61.3,3.7,0
S4536,15,78.7,73.4,67.1,0.6,1
S4537,15,62.0,55.8,51.4,8.2,1
S4538,18,83.1,56.8,51.8,6.4,0
S4539,15,80.0,73.3,73.7,6.1,1
S4540,16,71.7,81.3,75.6,5.3,0
S4541,16,61.1,76.2,65.3,2.2,1
S4542,15,60.3,43.1,50.3,4.0,1
S4543,16,71.5,57.1,65.5,6.7,1
S4544,15,54.1,61.9,80.1,2.9,1
S4545,15,31.8,54.4,85.9,0.0,1
S4546,15,67.4,63.4,61.2,4.5,1
S4547,18,43.0,69.5,45.1,4.7,1
S4548,15,45.6,72.0,75.1,5.3,1
S4549,18,60.0,81.6,61.7,6.5,1
S4550,15,58.6,53.4,76.3,6.3,1
S4551,15,38.8,38.9,68.4,5.5,1
S4552,15,62.5,63.0,54.4,7.4,1
S4553,16,74.5,84.4,65.7,2.0,1
S4554,18,43.1,51.3,80.7,6.0,0
S4555,18,79.1,67.6,63.2,6.3,1
S4556,15,36.6,67.7,52.6,2.5,1
S4557,15,91.8,60.7,45.9,2.0,1
S4558,16,53.8,58.1,55.7,3.5,1
S4559,16,62.2,45.1,60.1,3.7,0
S4560,16,31.6,26.1,74.8,6.5,0
S4561,18,59.1,42.4,51.5,3.8,1
S4562,18,63.4,52.5,83.6,3.3,1
S4563,18,58.7,73.4,49.0,3.8,0
S4564,15,51.6,56.6,93.0,7.2,1
S4565,18,45.8,50.7,85.7,5.0,1
S4566,17,77.0,45.5,66.7,4.6,1
S4567,17,60.5,67.2,45.2,4.8,0
S4568,16,83.1,77.0,64.3,7.6,1
S4569,18,52.1,72.9,60.4,3.5,1
S4570,17,53.5,66.5,49.7,7.6,0
S4571,16,72.2,37.3,68.5,5.4,1
S4572,18,35.7,53.1,55.1,4.7,1
S4573,15,41.8,85.3,56.4,10.0,1
S4574,17,76.5,73.7,62.6,2.9,1
S4575,15,42.4,36.5,58.1,4.3,0
S4576,18,32.7,57.2,89.9,2.5,0
S4577,17,88.0,63.1,58.6,6.9,1
S4578,18,39.1,47.3,70.3,8.4,0
S4579,15,62.8,25.7,66.7,8.3,0
S4580,17,61.0,59.4,69.2,7.4,1
S4581,15,17.8,47.0,70.1,4.6,1
S4582,18,56.0,47.0,75.6,4.3,1
S4583,18,66.7,53.0,68.2,1.7,1
S4584,15,65.3,56.1,67.7,9.1,1
S4585,17,73.6,57.9,65.7,5.9,0
S4586,15,54.2,45.6,63.3,4.0,1
S4587,18,70.7,54.9,54.1,7.7,1
S4588,15,49.7,33.4,64.3,3.1,0
S4589,18,38.8,62.4,67.9,5.8,1
S4590,15,40.5,18.0,69.8,4.7,0
S4591,17,38.1,53.9,67.2,6.3,0
S4592,17,75.1,70.9,62.2,4.9,1
S4593,15,37.3,43.2,64.3,2.1,0
S4594,15,64.1,68.0,58.4,5.2,1
S4595,17,56.0,74.2,68.8,7.1,1
S4596,18,58.5,11.7,62.3,4.9,0
S4597,17,80.5,55.9,67.2,6.6,1
S4598,18,53.4,17.7,77.0,2.9,1
S4599,15,69.2,56.3,56.5,4.9,1
S4600,15,60.6,57.9,72.2,3.8,0
S4601,18,57.7,23.2,65.4,6.5,1
S4602,15,94.5,84.9,89.3,5.1,1
S4603,18,38.4,62.0,62.4,6.4,0
S4604,16,79.3,46.1,73.3,7.2,1
S4605,17,69.8,78.5,65.2,6.4,1
S4606,16,52.8,32.9,48.3,5.5,1
S4607,18,84.4,40.8,58.8,3.0,0
S4608,17,32.3,25.8,75.6,5.0,0
S4609,18,52.2,83.2,59.8,3.9,1
S4610,17,41.9,62.7,38.4,4.3,0
S4611,17,66.2,67.2,64.6,4.3,1
S4612,17,43.3,62.2,51.9,3.0,1
S4613,17,66.5,66.0,66.6,1.1,0
S4614,18,57.2,59.1,83.6,3.7,1
S4615,17,52.8,61.8,74.2,5.4,1
S4616,17,65.8,59.5,83.4,2.3,0
S4617,16,56.0,49.5,58.3,5.0,0
S4618,15,43.7,57.3,63.3,8.8,1
S4619,15,100.0,61.8,52.5,7.0,1
S4620,16,52.7,59.5,56.8,8.3,0
S4621,16,26.7,37.3,53.9,5.8,0
S4622,18,47.4,39.2,49.3,7.3,0
S4623,18,41.0,73.2,81.4,3.6,1
S4624,18,72.4,53.7,39.9,3.7,1
S4625,16,64.8,66.2,81.4,0.0,1
S4626,16,66.0,42.7,80.0,7.4,1
S4627,17,54.4,37.4,71.0,8.1,1
S4628,18,55.8,46.2,51.6,3.9,0
S4629,18,54.4,54.9,46.0,4.5,1
S4630,18,58.8,48.7,58.4,3.5,1
S4631,15,72.5,76.1,72.5,5.8,1
S4632,17,65.0,60.5,65.0,7.2,1
S4633,18,67.5,83.9,52.5,1.5,1
S4634,18,67.5,63.7,78.8,5.8,1
S4635,18,73.3,24.2,85.2,4.4,1
S4636,15,64.3,72.8,62.3,5.2,1
S4637,15,65.4,36.9,66.3,5.9,0
S4638,16,77.8,61.2,46.9,4.6,0
S4639,17,50.0,47.2,60.0,4.8,0
S4640,16,47.2,88.0,71.1,4.6,1
S4641,17,42.2,78.2,69.3,6.9,1
S4642,15,62.7,47.6,58.9,5.8,1
S4643,18,32.2,56.2,61.7,5.4,0
S4644,16,66.9,61.4,59.6,2.5,1
S4645,18,58.4,70.1,61.7,4.2,0
S4646,16,77.0,58.4,70.1,6.8,0
S4647,15,49.9,43.7,41.4,5.1,1
S4648,15,57.0,48.0,64.1,6.3,1
S4649,15,76.8,57.9,69.2,8.5,1
S4650,16,80.7,75.3,58.2,7.1,1
S4651,17,49.8,64.0,59.2,5.2,1
S4652,16,62.7,47.2,59.6,4.0,1
S4653,17,64.4,67.1,59.3,0.0,1
S4654,16,65.6,52.6,65.1,4.7,1
S4655,16,56.1,70.5,66.5,4.3,0
S4656,15,79.2,93.4,39.8,5.8,1
S4657,18,31.7,53.0,72.8,4.7,1
S4658,18,53.7,69.2,61.5,4.4,1
S4659,17,66.7,47.6,88.2,1.4,1
S4660,18,66.9,56.4,50.7,3.1,0
S4661,16,80.3,58.4,54.6,6.0,1
S4662,16,78.0,55.3,62.6,8.4,0
S4663,15,55.7,92.5,70.0,4.8,1
S4664,15,79.5,53.7,41.6,5.7,1
S4665,18,49.3,66.2,55.1,6.9,0
S4666,17,74.0,31.0,72.1,3.4,1
S4667,18,87.2,64.0,53.6,5.7,1
S4668,18,78.2,74.0,81.4,3.5,1
S4669,18,61.6,50.6,59.6,6.7,1
S4670,18,55.0,22.9,54.2,5.3,1
S4671,16,37.1,57.5,72.3,5.6,1
S4672,17,64.7,58.2,84.3,3.4,1
S4673,16,43.3,68.1,70.0,6.4,1
S4674,17,48.1,86.2,80.1,9.2,1
S4675,15,42.1,52.7,85.1,3.0,0
S4676,18,53.1,46.0,53.9,4.3,0
S4677,16,59.6,41.7,76.3,5.5,1
S4678,17,64.1,60.8,46.7,6.6,1
S4679,15,51.0,64.7,70.1,3.9,1
S4680,15,76.0,50.4,64.1,0.0,0
S4681,18,56.9,68.9,79.9,7.7,1
S4682,17,48.2,64.5,79.1,6.5,0
S4683,16,63.4,58.6,71.8,1.5,1
S4684,18,89.5,45.4,68.6,3.8,0
S4685,16,65.0,51.3,71.1,8.1,1
S4686,15,54.6,24.0,65.7,7.9,0
S4687,16,37.1,61.3,64.3,6.9,1
S4688,16,56.7,58.4,82.3,4.6,0
S4689,18,63.5,60.6,83.8,5.2,1
S4690,16,54.2,65.1,63.3,4.7,1
S4691,18,35.0,63.4,67.9,7.3,0
S4692,15,47.2,56.5,66.0,3.2,0
S4693,18,81.8,58.7,45.7,3.4,1
S4694,18,81.5,38.3,61.0,7.0,1
S4695,17,46.7,49.8,84.2,4.9,0
S4696,16,70.1,58.7,56.0,7.8,0
S4697,15,42.3,47.7,90.4,3.7,1
S4698,18,81.1,70.0,79.1,4.9,1
S4699,15,63.7,48.8,69.8,3.2,0
S4700,17,74.2,61.0,71.7,5.0,1
S4701,16,34.3,59.6,54.0,2.0,0
S4702,18,70.2,68.4,61.8,4.0,0
S4703,16,59.9,70.6,82.3,2.1,1
S4704,17,72.8,67.7,57.6,6.4,1
S4705,17,73.7,28.5,77.7,6.4,0
S4706,15,61.0,74.7,48.5,1.5,0
S4707,18,51.0,79.4,50.6,7.7,0
S4708,15,71.7,51.3,87.8,10.0,1
S4709,17,59.1,61.3,64.9,5.1,1
S4710,16,46.9,45.5,58.5,3.7,0
S4711,15,46.2,30.7,81.4,10.6,0
S4712,15,37.8,47.7,79.9,2.4,1
S4713,16,52.3,50.4,76.0,5.0,1
S4714,15,76.5,53.0,58.2,5.4,1
S4715,16,62.7,44.6,61.6,7.7,0
S4716,18,52.1,47.7,68.7,5.7,0
S4717,16,72.1,57.8,73.3,4.0,0
S4718,18,47.5,47.2,58.9,3.1,1
S4719,16,61.4,65.6,67.0,4.3,1
S4720,17,57.3,67.5,68.2,3.0,1
S4721,17,71.7,91.3,80.4,5.1,1
S4722,18,36.3,73.8,74.1,3.9,1
S4723,18,47.2,61.4,46.9,2.0,1
S4724,17,35.4,49.3,62.4,7.5,1
S4725,18,56.1,62.1,53.9,4.0,1
S4726,16,78.2,62.6,71.8,2.5,1
S4727,16,52.4,50.8,76.1,4.7,1
S4728,17,52.3,69.0,66.2,5.1,1
S4729,15,73.1,38.4,61.8,1.5,1
S4730,16,76.0,54.6,65.8,5.7,1
S4731,18,58.7,65.8,67.5,2.9,1
S4732,15,70.3,54.0,57.3,8.4,1
S4733,15,43.8,55.1,50.4,6.0,0
S4734,16,80.7,56.1,40.4,4.2,1
S4735,16,92.2,46.3,80.2,3.5,1
S4736,15,67.8,74.4,71.0,4.8,0
S4737,15,28.7,43.7,69.4,6.2,1
S4738,17,51.6,62.5,80.2,4.9,1
S4739,18,69.2,63.8,49.9,4.6,1
S4740,17,53.7,44.7,44.2,5.1,1
S4741,16,79.1,59.0,69.6,3.8,1
S4742,17,68.8,45.3,68.5,4.3,1
S4743,17,49.4,77.5,44.2,0.8,0
S4744,17,60.5,42.1,69.3,6.9,1
S4745,17,46.6,48.8,60.2,5.6,0
S4746,18,57.3,40.9,55.3,3.5,0
S4747,18,51.7,39.0,61.0,8.8,0
S4748,15,77.6,80.3,35.7,5.2,0
S4749,16,91.7,65.6,57.9,2.9,1
S4750,17,38.5,60.0,56.5,6.7,0
S4751,15,31.2,48.8,71.7,5.8,1
S4752,15,56.3,70.7,63.1,5.8,0
S4753,15,37.2,46.5,72.7,4.1,1
S4754,18,60.7,69.1,34.4,5.9,1
S4755,17,71.2,45.8,54.9,4.5,0
S4756,17,82.4,49.0,71.7,6.1,1
S4757,16,63.0,68.6,61.3,1.2,1
S4758,17,57.1,70.1,75.1,4.1,1
S4759,17,30.3,66.4,43.3,8.4,0
S4760,15,60.4,43.3,73.8,3.5,1
S4761,16,61.1,51.7,57.3,3.8,1
S4762,17,69.6,60.2,56.2,4.1,0
S4763,18,49.4,46.1,76.9,2.6,1
S4764,17,53.5,77.2,78.9,0.6,1
S4765,15,37.8,24.4,77.4,4.5,0
S4766,18,25.6,47.1,89.5,5.3,0
S4767,15,43.4,50.9,80.2,4.9,1
S4768,17,36.4,18.2,55.5,4.7,1
S4769,18,65.1,38.5,66.7,5.1,1
S4770,16,52.2,66.8,60.7,7.0,1
S4771,16,51.9,58.4,89.3,4.6,1
S4772,18,45.2,80.0,78.3,3.9,1
S4773,18,11.5,79.6,62.7,4.4,1
S4774,15,82.6,64.1,75.5,6.2,1
S4775,18,45.0,62.4,50.2,7.8,0
S4776,15,53.8,58.9,68.0,3.7,0
S4777,17,38.2,20.8,53.7,5.2,0
S4778,15,74.6,38.5,44.7,5.7,1
S4779,18,62.2,59.4,74.4,3.0,0
S4780,18,47.6,66.6,75.9,5.0,1
S4781,17,54.1,62.1,70.5,2.1,0
S4782,18,85.2,45.5,62.8,1.5,1
S4783,18,58.9,71.1,49.8,5.7,0
S4784,16,57.3,78.8,51.1,4.2,1
S4785,16,45.9,71.1,53.4,5.4,1
S4786,17,31.6,71.9,62.2,5.0,0
S4787,15,57.6,50.2,77.9,3.0,0
S4788,16,64.9,73.1,77.7,4.9,1
S4789,15,76.5,60.0,45.2,2.5,0
S4790,18,26.3,65.2,56.7,7.8,1
S4791,16,43.1,63.1,56.4,2.3,0
S4792,17,51.3,56.3,34.6,4.6,1
S4793,17,59.9,46.0,71.8,2.9,1
S4794,17,57.8,56.9,62.0,6.1,0
S4795,16,58.2,71.8,63.6,4.3,1
S4796,15,66.1,51.8,81.2,4.0,1
S4797,18,46.5,70.5,66.1,6.7,1
S4798,15,74.0,68.3,59.8,5.1,1
S4799,15,66.5,53.8,71.9,6.0,1
S4800,18,55.2,77.4,77.7,3.0,1
S4801,18,84.0,53.0,68.6,2.2,1
S4802,16,83.3,79.1,73.3,5.2,1
S4803,16,74.0,64.1,63.3,4.4,1
S4804,16,14.7,57.8,64.0,6.3,1
S4805,16,83.7,45.6,66.4,4.8,1
S4806,16,71.9,56.8,56.0,5.4,1
S4807,18,90.1,55.1,58.2,1.8,1
S4808,15,78.6,40.4,81.5,8.8,1
S4809,16,83.7,55.0,89.1,4.7,1
S4810,16,73.2,46.7,84.1,6.4,1
S4811,15,80.2,66.2,49.1,3.3,1
S4812,16,89.9,76.3,48.0,5.6,1
S4813,15,63.2,40.8,50.7,2.4,1
S4814,15,36.4,82.0,66.6,5.9,1
S4815,18,55.4,56.2,31.3,4.3,1
S4816,17,65.8,44.3,57.9,5.1,1
S4817,18,61.1,68.6,81.9,6.4,0
S4818,17,41.3,51.7,76.8,2.5,1
S4819,17,35.5,56.9,58.9,3.6,1
S4820,17,48.9,52.3,59.8,5.9,1
S4821,16,72.1,46.6,71.8,9.2,1
S4822,18,83.7,68.1,76.2,4.7,1
S4823,17,73.7,54.0,58.6,6.2,0
S4824,15,75.9,37.9,62.2,4.8,1
S4825,16,58.8,65.7,58.2,8.9,0
S4826,18,33.9,41.1,49.0,1.5,1
S4827,17,53.2,41.9,62.4,5.2,1
S4828,15,56.1,74.7,61.4,1.7,1
S4829,18,52.5,41.3,49.9,0.0,1
S4830,18,60.8,25.6,72.8,5.6,1
S4831,16,66.6,66.7,70.8,5.3,1
S4832,18,72.8,53.7,73.3,4.4,1
S4833,16,55.8,55.0,55.8,4.8,0
S4834,17,31.4,53.6,41.2,11.2,1
S4835,16,52.8,61.2,70.6,4.5,1
S4836,15,60.7,47.5,57.0,6.0,1
S4837,16,78.3,78.7,54.3,3.7,1
S4838,15,51.5,37.3,49.9,5.6,0
S4839,16,67.7,64.2,61.7,4.5,1
S4840,18,64.4,67.0,83.9,4.2,0
S4841,17,60.7,47.4,58.9,8.6,1
S4842,15,74.0,43.7,51.9,7.4,1
S4843,16,50.1,72.2,72.8,5.3,1
S4844,16,51.4,44.1,67.1,0.4,1
S4845,16,59.8,49.5,39.6,4.3,0
S4846,18,50.4,70.4,72.9,10.4,0
S4847,18,67.6,58.5,90.5,4.5,1
S4848,15,49.3,32.8,33.8,7.2,0
S4849,15,63.4,82.5,50.2,7.9,1
S4850,18,58.5,50.6,30.8,5.4,1
S4851,15,63.2,52.4,64.1,3.3,0
S4852,17,53.1,61.6,76.9,0.1,1
S4853,17,54.9,66.8,66.3,6.4,1
S4854,18,61.4,85.5,81.7,3.4,1
S4855,15,63.0,34.8,75.0,5.4,0
S4856,16,59.9,69.6,85.4,2.5,1
S4857,17,85.6,68.4,78.9,4.5,1
S4858,18,45.1,56.1,60.2,5.1,1
S4859,15,59.0,69.0,65.8,5.5,1
S4860,18,36.4,71.1,54.6,2.8,0
S4861,16,65.6,38.7,62.2,7.4,0
S4862,17,43.3,82.5,65.7,3.8,1
S4863,18,55.8,36.2,64.0,1.7,1
S4864,18,54.4,42.1,81.1,4.8,1
S4865,18,64.2,54.3,61.0,5.1,0
S4866,16,51.7,84.9,53.8,5.3,1
S4867,18,51.1,53.7,54.6,7.7,1
S4868,16,81.5,57.6,72.9,4.5,1
S4869,16,64.3,78.0,48.2,4.8,1
S4870,16,51.6,53.8,62.6,2.8,1
S4871,17,56.2,41.5,80.9,6.6,0
S4872,17,84.7,52.2,68.5,5.4,0
S4873,18,56.5,77.2,64.1,4.2,0
S4874,18,49.7,59.0,64.6,1.2,1
S4875,17,49.7,85.0,52.6,7.9,0
S4876,15,51.8,68.3,54.7,2.5,1
S4877,17,51.1,49.0,62.7,3.8,1
S4878,16,40.8,58.7,68.3,5.7,1
S4879,17,43.1,46.1,76.4,2.6,1
S4880,16,47.6,48.6,66.1,2.0,0
S4881,18,68.9,100.0,81.2,0.8,1
S4882,15,54.3,72.3,84.3,6.4,1
S4883,18,56.9,70.1,74.5,3.9,1
S4884,16,79.1,49.3,79.7,10.9,1
S4885,16,79.4,80.0,53.1,3.0,1
S4886,16,55.8,73.4,51.2,3.2,0
S4887,15,50.5,84.3,71.2,3.9,1
S4888,17,47.0,83.7,48.9,5.5,1
S4889,18,70.4,37.3,61.5,4.1,1
S4890,18,56.9,42.5,74.3,6.2,0
S4891,17,54.2,43.9,82.0,3.0,1
S4892,18,47.8,44.8,61.9,2.2,0
S4893,15,48.5,62.5,57.2,1.4,1
S4894,18,64.8,50.1,68.8,0.6,1
S4895,16,40.3,87.0,52.1,4.0,1
S4896,17,74.9,84.7,62.9,4.4,1
S4897,15,52.0,57.9,64.9,3.7,0
S4898,17,57.8,85.4,64.7,7.5,1
S4899,15,39.9,78.8,66.1,7.5,1
S4900,16,59.8,51.7,55.0,4.3,0
S4901,17,55.1,29.9,56.3,1.4,1
S4902,18,59.2,54.9,56.0,3.9,0
S4903,15,82.1,49.0,45.6,3.8,1
S4904,17,62.7,60.9,69.1,3.7,1
S4905,18,48.1,59.2,75.7,3.6,1
S4906,17,49.3,58.9,74.6,3.7,1
S4907,17,68.9,65.3,61.9,4.2,0
S4908,17,79.5,41.0,55.3,3.7,0
S4909,15,64.2,63.8,73.9,5.4,1
S4910,18,70.3,51.8,72.7,5.7,1
S4911,16,69.1,60.8,67.6,3.2,0
S4912,15,81.3,71.4,85.9,7.5,1
S4913,15,30.8,40.9,64.7,3.0,0
S4914,15,70.0,54.1,61.9,1.8,1
S4915,16,74.8,56.3,60.2,5.8,1
S4916,18,39.9,50.8,46.3,3.4,0
S4917,18,46.7,70.6,72.9,5.6,1
S4918,18,47.2,47.9,63.7,0.2,1
S4919,17,49.1,50.2,71.1,7.8,0
S4920,17,52.8,48.1,87.1,6.3,1
S4921,17,63.6,73.3,60.3,2.0,1
S4922,16,73.0,51.1,36.9,2.0,1
S4923,17,76.2,64.4,70.8,8.3,1
S4924,16,47.4,85.7,67.0,3.5,1
S4925,18,47.3,57.0,56.2,3.3,1
S4926,17,79.7,73.6,69.8,0.5,1
S4927,17,69.7,81.4,74.4,4.3,1
S4928,15,61.2,72.4,53.6,4.5,1
S4929,16,67.1,57.8,61.4,6.4,0
S4930,18,59.6,67.0,82.7,2.2,1
S4931,15,67.9,40.0,56.3,2.0,1
S4932,15,55.0,47.1,65.8,5.9,1
S4933,18,64.0,49.5,33.5,7.0,0
S4934,15,37.3,89.4,47.2,1.9,1
S4935,16,49.7,46.6,66.9,7.2,0
S4936,16,49.8,46.4,79.7,5.1,0
S4937,17,54.4,43.4,48.7,7.2,0
S4938,15,46.1,65.8,65.9,4.9,0
S4939,17,52.0,60.0,60.5,0.0,1
S4940,15,37.3,73.2,76.4,4.7,1
S4941,16,68.2,67.4,50.4,7.1,1
S4942,16,58.8,38.7,70.2,3.2,1
S4943,16,34.4,46.7,57.2,4.2,1
S4944,15,47.5,77.1,67.7,4.6,1
S4945,16,65.0,55.2,65.8,0.0,1
S4946,15,51.9,74.6,62.0,8.3,1
S4947,17,49.5,55.9,70.7,3.2,0
S4948,15,58.9,44.5,65.5,6.0,1
S4949,17,65.2,53.8,63.4,4.8,0
S4950,15,38.5,44.4,60.7,7.5,0
S4951,17,68.3,50.1,65.9,5.8,1
S4952,16,48.0,60.8,67.7,4.5,1
S4953,17,59.7,65.2,53.1,3.2,1
S4954,16,59.5,35.7,60.8,6.6,0
S4955,16,52.1,57.8,52.3,1.3,1
S4956,17,44.6,49.8,64.5,6.3,1
S4957,15,55.7,48.9,57.9,2.8,1
S4958,15,84.4,59.9,74.2,7.5,1
S4959,18,39.6,50.3,73.1,5.3,0
S4960,15,85.4,77.3,53.9,6.3,1
S4961,18,56.1,74.6,65.0,5.2,1
S4962,15,60.5,74.5,72.7,1.5,1
S4963,15,43.7,51.1,62.9,3.3,0
S4964,16,48.4,44.5,56.3,6.3,1
S4965,18,52.5,59.1,51.9,5.3,0
S4966,15,44.3,55.9,75.3,7.4,0
S4967,18,56.9,49.5,75.8,5.8,1
S4968,16,53.9,41.5,62.5,3.1,1
S4969,16,87.8,57.4,74.2,3.4,1
S4970,18,42.5,52.3,29.4,5.2,1
S4971,16,61.5,67.6,80.9,0.4,0
S4972,17,63.7,67.3,63.1,8.3,1
S4973,17,43.9,73.4,66.7,5.9,1
S4974,16,70.3,40.4,61.2,7.5,1
S4975,17,54.0,63.6,81.7,1.8,1
S4976,15,22.6,47.8,52.3,7.5,0
S4977,18,69.9,40.9,82.7,9.5,1
S4978,15,43.2,52.0,69.8,2.4,1
S4979,18,44.3,73.0,72.5,6.5,1
S4980,16,70.3,52.8,61.0,5.0,1
S4981,15,54.8,79.9,49.3,1.9,1
S4982,16,73.8,65.7,76.2,6.0,1
S4983,16,78.2,52.5,68.7,6.7,0
S4984,18,50.3,74.2,81.3,3.8,1
S4985,18,71.9,64.2,62.7,7.3,1
S4986,18,48.7,44.9,60.0,1.7,1
S4987,15,93.5,84.0,81.7,2.0,1
S4988,17,49.6,61.6,87.9,5.3,1
S4989,18,75.4,58.3,65.1,5.1,1
S4990,18,72.7,46.0,56.0,3.6,1
S4991,15,64.7,74.5,74.7,6.6,1
S4992,18,49.9,65.2,62.0,6.1,1
S4993,15,57.7,66.8,72.2,6.7,1
S4994,16,27.7,50.9,61.9,4.8,1
S4995,18,63.4,69.7,83.8,6.2,0
S4996,18,65.2,70.8,56.6,4.1,0
S4997,16,62.0,48.6,70.8,9.1,1
S4998,16,15.4,38.2,59.1,3.4,1
S4999,16,41.0,66.1,61.6,9.2,1
S5000,18,48.8,36.0,60.1,5.1,1
S5001,17,64.4,60.1,73.9,2.2,1
S5002,17,64.3,51.7,76.0,7.7,1
S5003,17,57.4,75.1,71.7,5.3,1
S5004,18,69.5,52.5,63.7,6.7,1
S5005,16,44.6,73.5,66.7,7.4,0
S5006,18,69.2,50.8,75.8,5.7,0
S5007,16,67.1,72.0,76.2,3.8,1
S5008,18,65.7,86.8,32.7,7.0,1
S5009,18,57.3,43.0,61.7,5.0,1
S5010,16,87.5,62.1,62.3,6.4,1
S5011,17,67.4,96.5,73.0,0.7,1
S5012,16,45.5,58.9,64.2,5.9,0
S5013,15,63.7,58.9,73.6,3.7,1
S5014,15,71.3,69.0,52.1,8.3,1
S5015,16,51.2,58.6,68.1,6.2,0
S5016,18,76.3,34.1,75.8,5.5,1
S5017,15,65.7,73.9,47.3,6.0,1
S5018,15,24.9,30.0,95.2,3.0,0
S5019,18,64.5,52.2,79.3,8.2,1
S5020,18,53.9,74.9,65.0,9.0,1
S5021,17,68.1,53.0,55.1,5.8,1
S5022,18,74.2,48.3,62.9,8.2,0
S5023,16,62.9,70.3,66.0,3.9,1
S5024,16,85.0,46.1,70.3,3.4,1
S5025,17,57.3,40.9,83.0,5.1,1
S5026,15,69.4,61.8,59.3,5.9,1
S5027,15,72.1,55.4,71.8,4.2,1
S5028,18,58.5,40.6,49.5,6.1,1
S5029,16,71.7,66.9,60.0,5.6,1
S5030,15,51.1,64.5,69.5,3.0,1
S5031,17,53.7,53.0,73.3,6.0,0
S5032,17,40.3,53.9,56.0,6.7,1
S5033,16,63.6,64.6,59.7,5.3,1
S5034,17,64.9,74.7,82.5,7.3,1
S5035,17,77.7,54.0,78.9,2.6,1
S5036,16,71.9,67.2,67.5,5.9,1
S5037,18,55.7,65.9,38.2,2.7,1
S5038,18,42.3,70.3,95.1,2.8,1
S5039,17,66.5,58.6,64.8,3.7,0
S5040,18,76.7,45.2,61.2,3.1,1
S5041,18,71.3,51.5,58.7,3.9,1
S5042,17,76.3,62.8,69.5,4.6,1
S5043,18,56.8,83.5,69.6,6.7,1
S5044,17,53.0,51.2,76.4,4.4,1
S5045,15,48.9,69.3,53.9,1.8,1
S5046,16,59.2,53.4,61.3,7.3,0
S5047,16,58.8,59.5,89.4,3.3,1
S5048,18,63.1,79.2,67.7,4.9,1
S5049,18,58.1,68.7,62.9,5.9,0
S5050,18,58.0,40.6,53.7,5.4,0
S5051,16,48.3,50.0,71.1,7.2,0
S5052,15,74.1,75.6,77.4,6.0,1
S5053,15,61.1,60.0,75.5,3.3,0
S5054,16,57.4,41.9,61.9,9.4,1
S5055,15,48.8,46.5,69.3,5.4,1
S5056,16,40.0,67.8,85.1,4.7,1
S5057,15,79.6,71.9,77.9,6.9,1
S5058,17,68.3,58.2,55.6,5.5,1
S5059,17,35.6,92.7,34.4,5.8,1
S5060,16,71.4,69.5,68.6,10.0,1
S5061,15,73.8,54.6,74.6,4.4,1
S5062,18,61.9,46.6,51.9,4.4,1
S5063,15,84.0,44.4,64.9,5.2,1
S5064,17,63.3,62.7,61.8,7.1,1
